,Date,Decred - Tweets
265,2011/04/08,9874
266,2011/04/09,8636
267,2011/04/10,9545
268,2011/04/11,9285
269,2011/04/12,9822
270,2011/04/13,11098
271,2011/04/14,11005
272,2011/04/15,11267
273,2011/04/16,13536
274,2011/04/17,13821
275,2011/04/18,11881
276,2011/04/19,13805
277,2011/04/20,12058
278,2011/04/21,12128
279,2011/04/22,15424
280,2011/04/23,16925
281,2011/04/24,17905
282,2011/04/25,19198
283,2011/04/26,17933
284,2011/04/27,19159
285,2011/04/28,22424
286,2011/04/29,28808
287,2011/04/30,29634
288,2011/05/01,29169
289,2011/05/02,29596
290,2011/05/03,30110
291,2011/05/04,31936
292,2011/05/05,32155
293,2011/05/06,31826
294,2011/05/07,31741
295,2011/05/08,36024
296,2011/05/09,33598
297,2011/05/10,26443
298,2011/05/11,36942
299,2011/05/12,36044
300,2011/05/13,50888
301,2011/05/14,50944
302,2011/05/15,42434
303,2011/05/16,51417
304,2011/05/17,49339
305,2011/05/18,45683
306,2011/05/19,22475
307,2011/05/20,26982
308,2011/05/21,25381
309,2011/05/22,26889
310,2011/05/23,31351
311,2011/05/24,30896
312,2011/05/25,33178
313,2011/05/26,29291
314,2011/05/27,14574
315,2011/05/28,18335
316,2011/05/29,21192
317,2011/05/30,18804
318,2011/05/31,19792
319,2011/06/01,23796
320,2011/06/02,22997
321,2011/06/03,29207
322,2011/06/04,40743
323,2011/06/05,40490
324,2011/06/06,35921
325,2011/06/07,34675
326,2011/06/08,48859
327,2011/06/09,55839
328,2011/06/10,47108
329,2011/06/11,37893
330,2011/06/12,28290
331,2011/06/13,33463
332,2011/06/14,36399
333,2011/06/15,28786
334,2011/06/16,16713
335,2011/06/17,18853
336,2011/06/18,19589
337,2011/06/19,20624
338,2011/06/20,19864
339,2011/06/21,20668
340,2011/06/22,19330
341,2011/06/23,19228
342,2011/06/24,13914
343,2011/06/25,10949
344,2011/06/26,12193
345,2011/06/27,13076
346,2011/06/28,12550
347,2011/06/29,12463
348,2011/06/30,12788
349,2011/07/01,10650
350,2011/07/02,10885
351,2011/07/03,11113
352,2011/07/04,11129
353,2011/07/05,8661
354,2011/07/06,10222
355,2011/07/07,8621
356,2011/07/08,10898
357,2011/07/09,8572
358,2011/07/10,8915
359,2011/07/11,9749
360,2011/07/12,8815
361,2011/07/13,10195
362,2011/07/14,7892
363,2011/07/15,9238
364,2011/07/16,8348
365,2011/07/17,9296
366,2011/07/18,8883
367,2011/07/19,7412
368,2011/07/20,8754
369,2011/07/21,8075
370,2011/07/22,8209
371,2011/07/23,7965
372,2011/07/24,8543
373,2011/07/25,8362
374,2011/07/26,8809
375,2011/07/27,7872
376,2011/07/28,7518
377,2011/07/29,8287
378,2011/07/30,7993
379,2011/07/31,8364
380,2011/08/01,6892
381,2011/08/02,6656
382,2011/08/03,5752
383,2011/08/04,4796
384,2011/08/05,5758
385,2011/08/06,4020
386,2011/08/07,3861
387,2011/08/08,4375
388,2011/08/09,5014
389,2011/08/10,5066
390,2011/08/11,5144
391,2011/08/12,4981
392,2011/08/13,4958
393,2011/08/14,5967
394,2011/08/15,5438
395,2011/08/16,6855
396,2011/08/17,5922
397,2011/08/18,5907
398,2011/08/19,5950
399,2011/08/20,6954
400,2011/08/21,6793
401,2011/08/22,5996
402,2011/08/23,5639
403,2011/08/24,5685
404,2011/08/25,5804
405,2011/08/26,4974
406,2011/08/27,4380
407,2011/08/28,4830
408,2011/08/29,5482
409,2011/08/30,5012
410,2011/08/31,4836
411,2011/09/01,4360
412,2011/09/02,5065
413,2011/09/03,4732
414,2011/09/04,4676
415,2011/09/05,4758
416,2011/09/06,4112
417,2011/09/07,3587
418,2011/09/08,3882
419,2011/09/09,3623
420,2011/09/10,2506
421,2011/09/11,2749
422,2011/09/12,3621
423,2011/09/13,3425
424,2011/09/14,3276
425,2011/09/15,3207
426,2011/09/16,2432
427,2011/09/17,2983
428,2011/09/18,2872
429,2011/09/19,2746
430,2011/09/20,3592
431,2011/09/21,3340
432,2011/09/22,3168
433,2011/09/23,2934
434,2011/09/24,3223
435,2011/09/25,3034
436,2011/09/26,2996
437,2011/09/27,2712
438,2011/09/28,3067
439,2011/09/29,2601
440,2011/09/30,2786
441,2011/10/01,3482
442,2011/10/02,2644
443,2011/10/03,3250
444,2011/10/04,2500
445,2011/10/05,3368
446,2011/10/06,2577
447,2011/10/07,2901
448,2011/10/08,2209
449,2011/10/09,2561
450,2011/10/10,2426
451,2011/10/11,2003
452,2011/10/12,2554
453,2011/10/13,2474
454,2011/10/14,3052
455,2011/10/15,2517
456,2011/10/16,2386
457,2011/10/17,2104
458,2011/10/18,1684
459,2011/10/19,1678
460,2011/10/20,1521
461,2011/10/21,1587
462,2011/10/22,1811
463,2011/10/23,2255
464,2011/10/24,2188
465,2011/10/25,1798
466,2011/10/26,1817
467,2011/10/27,1774
468,2011/10/28,2198
469,2011/10/29,2251
470,2011/10/30,2541
471,2011/10/31,2750
472,2011/11/01,2901
473,2011/11/02,2738
474,2011/11/03,2364
475,2011/11/04,2881
476,2011/11/05,2423
477,2011/11/06,2423
478,2011/11/07,2494
479,2011/11/08,2708
480,2011/11/09,2544
481,2011/11/10,2204
482,2011/11/11,2303
483,2011/11/12,2779
484,2011/11/13,2495
485,2011/11/14,2198
486,2011/11/15,2003
487,2011/11/16,1918
488,2011/11/17,2026
489,2011/11/18,1812
490,2011/11/19,1573
491,2011/11/20,2205
492,2011/11/21,1609
493,2011/11/22,2050
494,2011/11/23,1921
495,2011/11/24,1877
496,2011/11/25,2276
497,2011/11/26,1993
498,2011/11/27,1982
499,2011/11/28,2228
500,2011/11/29,2358
501,2011/11/30,2974
502,2011/12/01,2881
503,2011/12/02,2389
504,2011/12/03,2920
505,2011/12/04,2427
506,2011/12/05,2718
507,2011/12/06,2872
508,2011/12/07,2471
509,2011/12/08,3074
510,2011/12/09,2663
511,2011/12/10,2519
512,2011/12/11,3204
513,2011/12/12,2634
514,2011/12/13,2901
515,2011/12/14,2936
516,2011/12/15,2346
517,2011/12/16,2728
518,2011/12/17,3148
