,Date,Google_trends
1159,2020-09-02,13.066666666666665
1160,2020-09-03,13.133333333333333
1161,2020-09-04,13.2
1162,2020-09-05,13.266666666666667
1163,2020-09-06,13.333333333333336
1164,2020-09-07,13.4
1165,2020-09-08,13.466666666666669
1166,2020-09-09,13.533333333333331
1167,2020-09-10,13.6
1168,2020-09-11,13.666666666666664
1169,2020-09-12,13.733333333333333
1170,2020-09-13,13.8
1171,2020-09-14,13.866666666666667
1172,2020-09-15,13.933333333333335
1173,2020-09-16,14.0
1174,2020-09-17,14.066666666666665
1175,2020-09-18,14.133333333333333
1176,2020-09-19,14.2
1177,2020-09-20,14.266666666666666
1178,2020-09-21,14.333333333333336
1179,2020-09-22,14.4
1180,2020-09-23,14.466666666666669
1181,2020-09-24,14.533333333333331
1182,2020-09-25,14.6
1183,2020-09-26,14.666666666666664
1184,2020-09-27,14.733333333333334
1185,2020-09-28,14.8
1186,2020-09-29,14.866666666666667
1187,2020-09-30,14.933333333333335
1188,2020-10-01,15.0
1189,2020-10-02,15.290322580645164
1190,2020-10-03,15.580645161290322
1191,2020-10-04,15.870967741935484
1192,2020-10-05,16.161290322580644
1193,2020-10-06,16.451612903225804
1194,2020-10-07,16.741935483870968
1195,2020-10-08,17.032258064516128
1196,2020-10-09,17.322580645161292
1197,2020-10-10,17.612903225806452
1198,2020-10-11,17.903225806451616
1199,2020-10-12,18.193548387096776
1200,2020-10-13,18.48387096774193
1201,2020-10-14,18.774193548387093
1202,2020-10-15,19.064516129032253
1203,2020-10-16,19.354838709677423
1204,2020-10-17,19.645161290322577
1205,2020-10-18,19.935483870967747
1206,2020-10-19,20.225806451612907
1207,2020-10-20,20.516129032258068
1208,2020-10-21,20.806451612903224
1209,2020-10-22,21.096774193548384
1210,2020-10-23,21.387096774193548
1211,2020-10-24,21.677419354838708
1212,2020-10-25,21.967741935483872
1213,2020-10-26,22.258064516129032
1214,2020-10-27,22.548387096774192
1215,2020-10-28,22.83870967741936
1216,2020-10-29,23.12903225806452
1217,2020-10-30,23.41935483870968
1218,2020-10-31,23.70967741935484
1219,2020-11-01,24.0
1220,2020-11-02,24.23333333333333
1221,2020-11-03,24.466666666666665
1222,2020-11-04,24.7
1223,2020-11-05,24.93333333333333
1224,2020-11-06,25.16666666666667
1225,2020-11-07,25.4
1226,2020-11-08,25.63333333333333
1227,2020-11-09,25.86666666666667
1228,2020-11-10,26.1
1229,2020-11-11,26.33333333333333
1230,2020-11-12,26.566666666666663
1231,2020-11-13,26.8
1232,2020-11-14,27.03333333333333
1233,2020-11-15,27.266666666666666
1234,2020-11-16,27.5
1235,2020-11-17,27.73333333333333
1236,2020-11-18,27.96666666666667
1237,2020-11-19,28.2
1238,2020-11-20,28.43333333333333
1239,2020-11-21,28.66666666666667
1240,2020-11-22,28.9
1241,2020-11-23,29.13333333333333
1242,2020-11-24,29.36666666666667
1243,2020-11-25,29.6
1244,2020-11-26,29.83333333333333
1245,2020-11-27,30.066666666666663
1246,2020-11-28,30.3
1247,2020-11-29,30.53333333333333
1248,2020-11-30,30.766666666666666
1249,2020-12-01,31.0
1250,2020-12-02,32.064516129032256
1251,2020-12-03,33.12903225806451
1252,2020-12-04,34.19354838709677
1253,2020-12-05,35.25806451612903
1254,2020-12-06,36.32258064516129
1255,2020-12-07,37.38709677419355
1256,2020-12-08,38.451612903225815
1257,2020-12-09,39.516129032258064
1258,2020-12-10,40.58064516129032
1259,2020-12-11,41.64516129032258
1260,2020-12-12,42.70967741935485
1261,2020-12-13,43.774193548387096
1262,2020-12-14,44.83870967741935
1263,2020-12-15,45.903225806451616
1264,2020-12-16,46.967741935483865
1265,2020-12-17,48.032258064516135
1266,2020-12-18,49.096774193548384
1267,2020-12-19,50.16129032258064
1268,2020-12-20,51.2258064516129
1269,2020-12-21,52.29032258064516
1270,2020-12-22,53.354838709677416
1271,2020-12-23,54.41935483870968
1272,2020-12-24,55.483870967741936
1273,2020-12-25,56.548387096774185
1274,2020-12-26,57.612903225806456
1275,2020-12-27,58.67741935483871
1276,2020-12-28,59.74193548387096
1277,2020-12-29,60.80645161290322
1278,2020-12-30,61.87096774193547
1279,2020-12-31,62.935483870967744
1280,2021-01-01,64.0
1281,2021-01-02,64.06451612903226
1282,2021-01-03,64.12903225806451
1283,2021-01-04,64.19354838709678
1284,2021-01-05,64.25806451612904
1285,2021-01-06,64.3225806451613
1286,2021-01-07,64.38709677419354
1287,2021-01-08,64.45161290322581
1288,2021-01-09,64.51612903225806
1289,2021-01-10,64.58064516129032
1290,2021-01-11,64.64516129032258
1291,2021-01-12,64.70967741935483
1292,2021-01-13,64.7741935483871
1293,2021-01-14,64.83870967741936
1294,2021-01-15,64.90322580645162
1295,2021-01-16,64.96774193548387
1296,2021-01-17,65.03225806451613
1297,2021-01-18,65.09677419354838
1298,2021-01-19,65.16129032258064
1299,2021-01-20,65.2258064516129
1300,2021-01-21,65.29032258064517
1301,2021-01-22,65.35483870967742
1302,2021-01-23,65.41935483870968
1303,2021-01-24,65.48387096774194
1304,2021-01-25,65.54838709677419
1305,2021-01-26,65.61290322580646
1306,2021-01-27,65.6774193548387
1307,2021-01-28,65.74193548387096
1308,2021-01-29,65.80645161290322
1309,2021-01-30,65.87096774193549
1310,2021-01-31,65.93548387096774
1311,2021-02-01,66.0
1312,2021-02-02,65.28571428571429
1313,2021-02-03,64.57142857142857
1314,2021-02-04,63.85714285714285
1315,2021-02-05,63.14285714285714
1316,2021-02-06,62.42857142857143
1317,2021-02-07,61.71428571428572
1318,2021-02-08,61.0
1319,2021-02-09,60.28571428571429
1320,2021-02-10,59.57142857142857
1321,2021-02-11,58.85714285714285
1322,2021-02-12,58.14285714285714
1323,2021-02-13,57.42857142857143
1324,2021-02-14,56.71428571428572
1325,2021-02-15,56.0
1326,2021-02-16,55.28571428571429
1327,2021-02-17,54.57142857142857
1328,2021-02-18,53.85714285714286
1329,2021-02-19,53.14285714285714
1330,2021-02-20,52.42857142857143
1331,2021-02-21,51.71428571428572
1332,2021-02-22,51.0
1333,2021-02-23,50.28571428571429
1334,2021-02-24,49.57142857142857
1335,2021-02-25,48.85714285714286
1336,2021-02-26,48.14285714285714
1337,2021-02-27,47.42857142857143
1338,2021-02-28,46.71428571428572
1339,2021-03-01,46.0
1340,2021-03-02,46.2258064516129
1341,2021-03-03,46.451612903225815
1342,2021-03-04,46.67741935483871
1343,2021-03-05,46.903225806451616
1344,2021-03-06,47.129032258064505
1345,2021-03-07,47.354838709677416
1346,2021-03-08,47.58064516129032
1347,2021-03-09,47.80645161290322
1348,2021-03-10,48.032258064516135
1349,2021-03-11,48.25806451612904
1350,2021-03-12,48.483870967741936
1351,2021-03-13,48.70967741935484
1352,2021-03-14,48.935483870967744
1353,2021-03-15,49.161290322580655
1354,2021-03-16,49.38709677419354
1355,2021-03-17,49.612903225806456
1356,2021-03-18,49.83870967741935
1357,2021-03-19,50.064516129032256
1358,2021-03-20,50.29032258064516
1359,2021-03-21,50.516129032258064
1360,2021-03-22,50.74193548387096
1361,2021-03-23,50.967741935483865
1362,2021-03-24,51.193548387096776
1363,2021-03-25,51.41935483870968
1364,2021-03-26,51.64516129032258
1365,2021-03-27,51.870967741935495
1366,2021-03-28,52.096774193548384
1367,2021-03-29,52.32258064516129
1368,2021-03-30,52.548387096774185
1369,2021-03-31,52.774193548387096
1370,2021-04-01,53.0
1371,2021-04-02,53.46666666666667
1372,2021-04-03,53.93333333333333
1373,2021-04-04,54.4
1374,2021-04-05,54.86666666666667
1375,2021-04-06,55.33333333333334
1376,2021-04-07,55.8
1377,2021-04-08,56.26666666666666
1378,2021-04-09,56.73333333333333
1379,2021-04-10,57.2
1380,2021-04-11,57.66666666666666
1381,2021-04-12,58.13333333333333
1382,2021-04-13,58.6
1383,2021-04-14,59.06666666666666
1384,2021-04-15,59.53333333333333
1385,2021-04-16,60.0
1386,2021-04-17,60.46666666666667
1387,2021-04-18,60.93333333333334
1388,2021-04-19,61.4
1389,2021-04-20,61.86666666666667
1390,2021-04-21,62.33333333333334
1391,2021-04-22,62.8
1392,2021-04-23,63.26666666666666
1393,2021-04-24,63.73333333333333
1394,2021-04-25,64.2
1395,2021-04-26,64.66666666666667
1396,2021-04-27,65.13333333333333
1397,2021-04-28,65.6
1398,2021-04-29,66.06666666666666
1399,2021-04-30,66.53333333333333
1400,2021-05-01,67.0
1401,2021-05-02,66.29032258064517
1402,2021-05-03,65.58064516129032
1403,2021-05-04,64.87096774193549
1404,2021-05-05,64.16129032258064
1405,2021-05-06,63.451612903225815
1406,2021-05-07,62.74193548387096
1407,2021-05-08,62.032258064516135
1408,2021-05-09,61.32258064516129
1409,2021-05-10,60.612903225806456
1410,2021-05-11,59.903225806451616
1411,2021-05-12,59.193548387096776
1412,2021-05-13,58.483870967741936
1413,2021-05-14,57.774193548387096
1414,2021-05-15,57.064516129032256
1415,2021-05-16,56.354838709677416
1416,2021-05-17,55.64516129032258
1417,2021-05-18,54.935483870967744
1418,2021-05-19,54.2258064516129
1419,2021-05-20,53.516129032258064
1420,2021-05-21,52.80645161290322
1421,2021-05-22,52.096774193548384
1422,2021-05-23,51.38709677419354
1423,2021-05-24,50.67741935483871
1424,2021-05-25,49.967741935483865
1425,2021-05-26,49.25806451612904
1426,2021-05-27,48.548387096774185
1427,2021-05-28,47.83870967741935
1428,2021-05-29,47.129032258064505
